artist,album,name,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Yuvan Shankar Raja,Rakshasudu (Original Motion Picture Soundtrack),Masss (Remix),10,0.0266,0.669,0.863,0,0.33,-3.364,0.119,93.016,0.486
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Konda Meedha Inko Devarani [DIALOGUES],10,0.061,0.713,0.654,0.00000295,0.283,-7.645,0.0475,128.035,0.463
A R Rahman,Jeans (Original Background Score),The Infants BGM,10,0.578,0.418,0.219,0.0414,0.203,-15.093,0.0301,144.828,0.0914
A R Rahman,Jeans (Original Background Score),Jeans Theme,10,0.000655,0.622,0.902,0.523,0.22,-4.539,0.117,140.024,0.496
A R Rahman,Le Musk (Original Soundtrack),Pavlo’s Introduction,10,0.0689,0.759,0.658,0.585,0.361,-16.055,0.0368,129.993,0.578
A R Rahman,Le Musk (Original Soundtrack),Glisse La Vie,10,0.0618,0.713,0.32,0.0000326,0.0385,-12.93,0.0838,165.906,0.841
A R Rahman,Randaka Randaka - A.R. Rahman & Harris Jayaraj,Pudhu Vellai Mazhai (Karaoke),10,0.0409,0.516,0.959,0.87,0.0479,-4.984,0.0876,90.194,0.196
A R Rahman,Ponniyin Selvan (Original Score),Vellum Vengai,10,0.0535,0.118,0.236,0.772,0.123,-16.392,0.0433,77.407,0.0582
A R Rahman,Ponniyin Selvan (Original Score),The Fangs of Love & Redemption,10,0.7,0.63,0.513,0.907,0.132,-12.746,0.0445,164.072,0.191
A R Rahman,Sangamam (Original Soundtrack),Cues Of Varahanadhikarai,10,0.418,0.566,0.35,0.682,0.207,-14.956,0.0264,99.973,0.256
A R Rahman,Indian (Original Soundtrack),Chandru Love,10,0.00689,0.449,0.55,0.774,0.436,-11.003,0.0474,90.106,0.297
A R Rahman,Indian (Original Soundtrack),Senapathy's Love,10,0.788,0.544,0.523,0.00418,0.0807,-9.09,0.0799,143.75,0.923
Yuvan Shankar Raja,Star (Original Background Score),Range of an Actor,10,0.725,0.809,0.823,0.00181,0.0809,-6.483,0.0593,94.007,0.909
A R Rahman,Randaka Randaka - A.R. Rahman & Harris Jayaraj,Uyire Uyire (Karaoke),10,0.31,0.764,0.627,0.00999,0.185,-21.962,0.118,104.205,0.446
A R Rahman,Ponniyin Selvan (Original Score),PS vs VT,10,0.0386,0.844,0.759,0.0731,0.0813,-6.829,0.0498,131.913,0.479
Anirudh Ravichander,Rajini The Jailer (Original Motion Picture Soundtrack),Jailer Drill - Instrumental,10,0.0084,0.422,0.875,0.00000107,0.396,-3.3,0.296,71.761,0.594
A R Rahman,Ponniyin Selvan (Original Score),Market Chase,10,0.917,0.467,0.0262,0.95,0.132,-14.617,0.0406,130.253,0.218
A R Rahman,Ponniyin Selvan (Original Score),The Wise King,10,0.442,0.301,0.686,0.000115,0.121,-8.36,0.0831,79.036,0.276
A R Rahman,Ponniyin Selvan (Original Score),Nandini's Inner Voice,10,0.368,0.586,0.533,0,0.175,-9.943,0.366,106.835,0.59
A R Rahman,Ponniyin Selvan (Original Score),Por Konda Puli - A Chozhan War Cry,10,0.43,0.763,0.685,0,0.077,-6.963,0.0349,119.989,0.602
Sam C.S.,Kaithi (Original Background Score),The Maze,10,0.939,0.374,0.162,0.982,0.123,-18.283,0.0377,100.015,0.0577
Sam C.S.,Lakshmi,Alaa Alaa,10,0.564,0.47,0.559,0.878,0.128,-10.687,0.0575,151.997,0.103
Sam C.S.,Kaithi (Original Background Score),The Emotion Hustler,10,0.815,0.0862,0.256,0.901,0.108,-18.582,0.0354,178.502,0.0763
Yuvan Shankar Raja,Rakshasudu (Original Motion Picture Soundtrack),Super Masss,9,0.157,0.489,0.292,0.326,0.0925,-15.541,0.0348,116.641,0.432
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Kaanaraani Bhayannaitha [DIALOGUES],9,0.0025,0.726,0.86,0.0476,0.0523,-6.069,0.0298,99.995,0.764
Yuvan Shankar Raja,Aaa,Ashwin Thatha Theme,9,0.345,0.349,0.551,0.969,0.104,-15.747,0.043,200.162,0.0851
Yuvan Shankar Raja,Rakshasudu (Original Motion Picture Soundtrack),Con Man (Theme),9,0.112,0.466,0.717,0.0000238,0.284,-7.996,0.321,192.058,0.458
Hip Hop Tamizha,Hiphop Tamizhan,Stop Piracy - Outro,9,0.279,0.7,0.779,0,0.387,-4.993,0.301,154.99,0.909
Hip Hop Tamizha,Hiphop Tamizhan,Cheap Popularity - Skit,9,0.752,0.648,0.14,0.734,0.107,-21.039,0.0682,114.903,0.0391
Hip Hop Tamizha,Imaikkaa Nodigal (Original Background Score),Time To Meet,9,0.735,0.709,0.277,0.97,0.0935,-16.199,0.0712,150.523,0.476
A R Rahman,Ponniyin Selvan (Original Score),A New King is Born,9,0.565,0.643,0.523,0.848,0.356,-10.599,0.0331,139.468,0.3
A R Rahman,Sangamam (Original Soundtrack),Admiring Abhirami,9,0.504,0.685,0.754,0.853,0.12,-12.512,0.112,139.939,0.112
Hip Hop Tamizha,Natpe Thunai (Original Background Score),Aranganathan Ground & Asif's Revenge,9,0.176,0.876,0.804,0,0.0852,-3.727,0.061,118.752,0.888
A R Rahman,Sangamam (Original Soundtrack),Title Credits-Sangamam,9,0.527,0.732,0.423,0.00000157,0.0994,-13.069,0.154,90.005,0.354
A R Rahman,Ponniyin Selvan (Original Score),Requiem for the Fallen Monarch,9,0.353,0.591,0.525,0.754,0.123,-8.669,0.0423,164.005,0.142
Yuvan Shankar Raja,Star (Original Background Score),Magic of Jimikky,9,0.14,0.514,0.994,0.0978,0.247,-2.962,0.0717,82.465,0.377
Yuvan Shankar Raja,Star (Original Background Score),Kaasu Iruka Amma?,9,0.0497,0.724,0.725,0.00353,0.355,-7.097,0.148,105.174,0.146
Yuvan Shankar Raja,Star (Original Background Score),Jimikky's Love,9,0.000441,0.544,0.415,0.825,0.0942,-15.346,0.0384,119.974,0.201
Yuvan Shankar Raja,Star (Original Background Score),Rage of an Actor,9,0.897,0.194,0.303,0.836,0.0944,-19.365,0.0403,103.288,0.0389
Anirudh Ravichander,Rockstar Anirudh Special,"Kaaki Sattai (From ""Kaaki Sattai"")",9,0.0582,0.648,0.814,0,0.0799,-2.968,0.0487,99.989,0.354
Anirudh Ravichander,Rockstar Anirudh Special,The Trooper Theme,9,0.444,0.543,0.701,0.00000273,0.0883,-6.574,0.0562,79.803,0.682
Sam C.S.,RDX,Adiyodadi,9,0.725,0.686,0.83,0.00619,0.354,-5.548,0.103,96.104,0.857
Sam C.S.,Phoenix (Original Background Score),First Meet,9,0.607,0.424,0.394,0.87,0.128,-15.869,0.0513,68.04,0.143
A R Rahman,Jeans (Original Background Score),Twins Intro BGM Jeans,9,0.11,0.163,0.243,0.0000276,0.0887,-19.63,0.0389,84.81,0.112
Sam C.S.,Lakshmi,Dheva Dheva,9,0.765,0.381,0.394,0,0.21,-13.734,0.0606,81.072,0.516
A R Rahman,Randaka Randaka - A.R. Rahman & Harris Jayaraj,Chinna Chinna (Karaoke),9,0.0199,0.411,0.906,0.000165,0.125,-5.866,0.366,78.896,0.317
A R Rahman,Randaka Randaka - A.R. Rahman & Harris Jayaraj,Konjum Nilavu (Karaoke),9,0.673,0.614,0.411,0.000323,0.104,-8.132,0.0273,110.011,0.613
A R Rahman,Ponniyin Selvan (Original Score),The Pandiyan's Oath,9,0.083,0.634,0.87,0,0.18,-5.277,0.0362,116.967,0.514
A R Rahman,Le Musk (Original Soundtrack),Lullaby for Rosanne,9,0.617,0.632,0.735,0.854,0.108,-13.651,0.0965,139.971,0.153
Yuvan Shankar Raja,Star (Original Background Score),The Warrior,9,0.244,0.732,0.98,0.00000435,0.306,-3.169,0.128,121.907,0.338
Yuvan Shankar Raja,Star (Original Background Score),Apram?,9,0.452,0.822,0.909,0.0000132,0.0643,-3.709,0.152,138.944,0.868
Anirudh Ravichander,Rockstar Anirudh Special,Smiling with the pain theme,9,0.615,0.713,0.396,0,0.0762,-12.363,0.563,111.911,0.802
A R Rahman,PS-2 (Malayalam) [Original Motion Picture Soundtrack],Chellacheru Nilave,9,0.00806,0.311,0.222,0.0995,0.14,-15.664,0.0364,89.992,0.0335
Sam C.S.,Lakshmi,Asaiyum Yaavum,8,0.248,0.802,0.468,0.000601,0.32,-8.629,0.0378,129.937,0.586
Vijay Antony,Lets Play Vijay Antony Hits,"Oodathey (From ""Annadurai"")",8,0.415,0.624,0.729,0,0.135,-4.747,0.198,87.948,0.334
Yuvan Shankar Raja,Yuvans Yorker Hits,Idhu Kaadhala,8,0.419,0.709,0.45,0,0.241,-8.267,0.0428,77.986,0.873
Yuvan Shankar Raja,Star (Original Background Score),Meesai,8,0.331,0.43,0.577,0,0.137,-8.773,0.0969,93.72,0.78
Yuvan Shankar Raja,Star (Original Background Score),Goodbye,8,0.0118,0.594,0.979,0.896,0.175,-4.15,0.0635,140.037,0.0991
Yuvan Shankar Raja,Star (Original Background Score),Harmony of Hearts,8,0.18,0.497,0.572,0.594,0.134,-10.695,0.112,179.152,0.0726
Yuvan Shankar Raja,Star (Original Background Score),Flawed is Beautiful,8,0.0471,0.879,0.825,0.000531,0.0648,-4.698,0.0534,105.857,0.9
Sam C.S.,RDX - OST,Carnival Rampage,8,0.439,0.819,0.439,0.36,0.0782,-9.746,0.0464,119.923,0.115
Yuvan Shankar Raja,Garudan (Original Score),Arrival Of Gold,8,0.586,0.655,0.242,0.00478,0.0901,-13.98,0.0405,139.956,0.539
A R Rahman,Le Musk (Original Soundtrack),Juliet’s Epiphany,8,0.00905,0.63,0.979,0,0.0706,-4.713,0.095,139.972,0.61
Yuvan Shankar Raja,Star (Original Background Score),The Furious Cat,8,0.3,0.557,0.824,0,0.211,-10.727,0.0665,119.891,0.161
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Sandram Malli Yerupekki [DIALOGUES],8,0.0115,0.816,0.909,0.0248,0.1,-4.476,0.0518,112.963,0.827
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Ma Aayudhalu Manchini Chedunundi Kapattaniki [DIALOGUES],8,0.00488,0.181,0.268,0.864,0.128,-17.66,0.0369,140.551,0.0624
Hip Hop Tamizha,Imaikkaa Nodigal (Original Background Score),A Forever's Promise,8,0.53,0.287,0.31,0.688,0.11,-13.509,0.0304,140.315,0.0376
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Joining Together,8,0.967,0.244,0.203,0.925,0.108,-14.077,0.0338,47.692,0.24
A R Rahman,Ponniyin Selvan (Original Score),The Saga Continues,8,0.335,0.351,0.774,0.585,0.201,-14.637,0.0408,185.268,0.84
Hip Hop Tamizha,Natpe Thunai (Original Background Score),Prabhakaran's Come Back,8,0.0611,0.522,0.551,0,0.0958,-6.458,0.0309,90.006,0.186
Yuvan Shankar Raja,Irumbuthirai (Original Background Score),In Love With Rathi Devi,8,0.663,0.502,0.686,0.694,0.11,-4.779,0.0302,111.186,0.496
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Ee Kondaki Nuvvu Andaga Untavuga [DIALOGUES],8,0.563,0.126,0.419,0.842,0.105,-14.182,0.0407,149.543,0.0382
Vijay Antony,Aval Peyar Tamilarasi (Original Motion Picture Soundtrack),Paalaiyankottai,8,0.00459,0.769,0.252,0,0.111,-20.41,0.0525,87.987,0.32
Vijay Antony,Sukran (Original Motion Picture Soundtrack),Sukran Theme Music,8,0.304,0.476,0.738,0.000685,0.0607,-9.747,0.0544,155.383,0.772
Yuvan Shankar Raja,Star (Original Background Score),Dream Shattered,8,0.302,0.415,0.656,0.471,0.0901,-6.088,0.0368,180.028,0.52
Yuvan Shankar Raja,Star (Original Background Score),Revival of Kalai,8,0.657,0.608,0.814,0.00000586,0.256,-5.908,0.435,192.157,0.587
Yuvan Shankar Raja,Star (Original Background Score),Ghost of Past,8,0.143,0.742,0.718,0.0000277,0.287,-7.051,0.224,96.085,0.402
Yuvan Shankar Raja,Star (Original Background Score),The Scar is in Your Heart,8,0.583,0.413,0.718,0,0.429,-6.576,0.315,155.341,0.733
Yuvan Shankar Raja,Aaa,Rottula Vandi Oodudhu,7,0.0745,0.805,0.942,0.0000146,0.415,-6.584,0.0905,106.525,0.608
A R Rahman,Indian (Original Soundtrack),Senapath Leaves Amirthavalli,7,0.799,0.175,0.204,0.0000488,0.147,-11.414,0.0362,73.106,0.0795
Micheal Jackson,Thriller 25 Super Deluxe Edition,"Vincent Price Excerpt From ""Thriller"" Voice-Over Session - Thriller 25th Anniversary Voice-Over Session",7,0.0727,0.646,0.49,0.00000352,0.126,-9.981,0.0319,99.047,0.614
Yuvan Shankar Raja,Star (Original Background Score),The Comeback,7,0.037,0.607,0.817,0.000607,0.116,-5.926,0.11,114.482,0.508
A R Rahman,PS-2 (Kannada) [Original Motion Picture Soundtrack],Maaya,7,0.0527,0.828,0.915,0.000053,0.634,-4.369,0.155,103.219,0.782
Sam C.S.,Vikram Vedha (Original Background Score),Yethu Dharmam,7,0.00712,0.802,0.869,0.241,0.0585,-5.03,0.0456,114.14,0.339
Yuvan Shankar Raja,Yuvans Yorker Hits,Neruppu Koothadikkuthu,7,0.722,0.522,0.413,0,0.0854,-5.86,0.0316,175.972,0.49
Yuvan Shankar Raja,Yuvans Yorker Hits,Yaarum Illa,7,0.0808,0.28,0.581,0.175,0.106,-12.272,0.15,125.262,0.0381
Sam C.S.,Vikram Vedha (Original Background Score),Vikram vs. Vedha,7,0.0558,0.627,0.618,0,0.351,-8.529,0.0437,82.03,0.848
A R Rahman,Varalaru (Original Motion Picture Soundtrack),Minu Minu Minu Deepavali,7,0.417,0.606,0.835,0.00000111,0.103,-6.107,0.265,100.145,0.313
A R Rahman,Varalaru (Original Motion Picture Soundtrack),Oh Oh Butterfly,7,0.346,0.683,0.477,0.000882,0.106,-12.207,0.0339,77.802,0.586
Sam C.S.,Vikram Vedha (Original Background Score),The Sorrow of Simon,7,0.0951,0.32,0.633,0.0000161,0.08,-6.293,0.0358,132.047,0.666
Sam C.S.,Rocketry The Nambi Effect (Tamil) [Original Motion Picture Soundtrack],Cry of Venus - Instrumental,7,0.0536,0.552,0.731,0,0.258,-6.873,0.615,174.516,0.632
A R Rahman,PS-2 (Malayalam) [Original Motion Picture Soundtrack],Ilaiyor Choodaa,7,0.338,0.156,0.31,0.243,0.183,-13.031,0.0411,77.516,0.0369
A R Rahman,PS-2 (Malayalam) [Original Motion Picture Soundtrack],Chellacheru Nilave - Reprise,7,0.0303,0.826,0.811,0.0145,0.327,-6.347,0.0613,113.978,0.504
Hip Hop Tamizha,Comali (Original Background Score),The Separated Friendship - Background Score,7,0.256,0.498,0.679,0.000325,0.0589,-7.252,0.214,99.702,0.743
Sam C.S.,Rocketry The Nambi Effect (Tamil) [Original Motion Picture Soundtrack],Peruvali,7,0.139,0.674,0.823,0.0188,0.0593,-5.949,0.077,114.944,0.878
Yuvan Shankar Raja,Star (Original Background Score),Gulabi,7,0.359,0.509,0.787,0.0000276,0.26,-6.754,0.265,114.449,0.507
A R Rahman,Pippa (Original Motion Picture Soundtrack),"The Mines - From ""Pippa""",7,0.413,0.594,0.587,0.00013,0.0904,-8.705,0.0269,84.999,0.444
A R Rahman,PS-2 (Kannada) [Original Motion Picture Soundtrack],Rekheyinda Elhedha,7,0.279,0.528,0.453,0,0.593,-18.484,0.96,75.679,0.436
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Aayudha Pooja Vastha Undadhi [DIALOGUES],7,0.0997,0.293,0.251,0.864,0.104,-14.662,0.0398,99.605,0.0335
Hip Hop Tamizha,Meesaya Murukku (Original Background Score),Lets Break up..,7,0.00182,0.6,0.59,0.0352,0.113,-8.322,0.0356,100.148,0.0371
Sam C.S.,Rocketry The Nambi Effect (Hindi) [Original Motion Picture Soundtrack],Behne Do,7,0.0282,0.652,0.458,0,0.664,-12.272,0.194,100.049,0.174
A R Rahman,Ponniyin Selvan (Original Score),The Confrontation,7,0.395,0.403,0.771,0.0000679,0.0997,-7.308,0.0551,64.798,0.6
A R Rahman,Ponniyin Selvan (Original Score),War is Declared,7,0.0904,0.671,0.167,0,0.36,-14.982,0.89,89.267,0.722
A R Rahman,Ponniyin Selvan (Original Score),Pandyan's Invade,7,0.0881,0.695,0.686,0.321,0.65,-20.531,0.0611,104.166,0.288
Yuvan Shankar Raja,Coffee With Kadhal (Original Motion Picture Soundtrack),Thala Keezha,7,0.809,0.496,0.587,0.0103,0.0912,-11.839,0.0406,83.919,0.508
Anirudh Ravichander,Leo (Kannada) [Original Motion Picture Soundtrack],Preethiya Aayudha,7,0.621,0.548,0.472,0,0.103,-9.642,0.031,79.996,0.394
A R Rahman,PS-2 (Malayalam) [Original Motion Picture Soundtrack],Thazhe Mazha Deva,7,0.0336,0.64,0.557,0,0.186,-7.035,0.0265,125.885,0.581
Yuvan Shankar Raja,Star (Original Background Score),The Solo Violin,7,0.0545,0.806,0.287,0.0882,0.0997,-24.141,0.08,166.537,0.689
Yuvan Shankar Raja,Star (Original Background Score),Happy New Year,7,0.502,0.626,0.537,0.0835,0.111,-7.344,0.0367,95.948,0.259
Yuvan Shankar Raja,Star (Original Background Score),Ice Vandi,7,0.464,0.462,0.757,0,0.127,-8.052,0.102,112.483,0.431
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Calm Before Storm,6,0.239,0.113,0.161,0.876,0.0995,-21.916,0.0537,79.786,0.0387
Hip Hop Tamizha,Imaikkaa Nodigal (Original Background Score),Don't Leave Me Alone,6,0.765,0.381,0.394,0,0.21,-13.734,0.0606,81.072,0.516
A R Rahman,Ponniyin Selvan (Original Score),The Trial,6,0.792,0.425,0.563,0.0824,0.0912,-12.191,0.04,83.592,0.529
Yuvan Shankar Raja,Star (Original Background Score),My Friend,6,0.353,0.792,0.695,0.0223,0.07,-6.445,0.0375,95,0.544
Hip Hop Tamizha,Comali (Original Background Score),First Proposal - Background Score,6,0.0037,0.531,0.845,0.0000158,0.275,-5.362,0.164,175.898,0.537
Sam C.S.,Rocketry The Nambi Effect (Tamil) [Original Motion Picture Soundtrack],En Kanmani,6,0.353,0.762,0.964,0.00278,0.489,-2.981,0.138,140.034,0.846
Yuvan Shankar Raja,Irumbuthirai (Original Background Score),The Scorpion And The Thief,6,0.0913,0.8,0.628,0.571,0.0965,-8.73,0.0268,110.03,0.64
Yuvan Shankar Raja,Irumbuthirai (Original Background Score),Into The Cyber World,6,0.202,0.443,0.227,0.693,0.0933,-13.237,0.036,77.496,0.0331
Yuvan Shankar Raja,Sulthan (Original Background Score),Arrival of Sulthan,6,0.856,0.253,0.267,0.937,0.117,-13.278,0.04,179.413,0.0728
Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),Waa Re Waa,6,0.288,0.61,0.364,0,0.568,-14.669,0.932,80.054,0.476
Vijay Antony,Yuvan Yuvathi (Original Motion Picture Soundtrack),Ullangai,6,0.812,0.53,0.272,0.144,0.679,-18.392,0.0352,81.995,0.339
Vijay Antony,Sukran (Original Motion Picture Soundtrack),Vaanamthan,6,0.414,0.459,0.448,0,0.264,-10.815,0.0247,89.696,0.628
A R Rahman,Pippa (Original Motion Picture Soundtrack),"Balram's Anagnorisis - From ""Pippa""",6,0.00597,0.829,0.684,0,0.182,-6.031,0.0577,138.013,0.634
Sam C.S.,Suzhal - The Vortex (Original Series Soundtrack),Duvaa Duvaa,6,0.111,0.773,0.321,0.723,0.277,-11.986,0.485,159.833,0.281
Hip Hop Tamizha,Imaikkaa Nodigal (Original Background Score),Confession of Love,6,0.251,0.352,0.54,0.000195,0.0338,-10.479,0.0416,171.248,0.689
Anirudh Ravichander,Leo (Malayalam) [Original Motion Picture Soundtrack],Anbezhum Ayudham,6,0.00276,0.628,0.562,0.898,0.24,-11.854,0.0613,161.08,0.663
Anirudh Ravichander,Leo (Malayalam) [Original Motion Picture Soundtrack],Njan Ready,6,0.392,0.601,0.883,0.0000193,0.397,-6.944,0.328,150.967,0.52
A R Rahman,Sangamam (Original Soundtrack),Sooriyan Vandhu (Humming),6,0.00356,0.772,0.901,0.00152,0.0762,-5.219,0.0357,121.971,0.567
Vijay Antony,Lets Play Vijay Antony Hits,"Nee Unnai Matrikondal (From ""Thimiru Pudichavan"")",6,0.22,0.179,0.257,0.668,0.0616,-15.343,0.0377,75.714,0.0631
Vijay Antony,Lets Play Vijay Antony Hits,"Unakkaga Varuven (From ""Pichaikkaran"")",6,0.0259,0.842,0.872,0.419,0.0573,-8.234,0.0455,122.111,0.906
Sam C.S.,Ispade Rajavum Idhaya Raniyum (Original Background Score),Dont Say a Word My Love,6,0.304,0.671,0.924,0,0.139,-5.215,0.183,150.087,0.873
Yuvan Shankar Raja,Yuvan Potta Mettu - Athanaiyum Hit,Pogathae (Karaoke),6,0.907,0.195,0.217,0.0232,0.0958,-16.495,0.0351,105.022,0.0486
Yuvan Shankar Raja,Star (Original Background Score),The Hope,6,0.016,0.761,0.346,0,0.14,-15.897,0.127,87.956,0.735
Sam C.S.,Phoenix (Original Background Score),Love Begins,6,0.00551,0.561,0.885,0.805,0.0621,-3.096,0.0431,145.063,0.692
Yuvan Shankar Raja,Star (Original Background Score),Perseverance is the Key,6,0.0815,0.341,0.907,0,0.383,-4.425,0.419,170.757,0.224
Yuvan Shankar Raja,Star (Original Background Score),Stills Pandian - The Father,6,0.0114,0.498,0.934,0.0000119,0.182,-3.801,0.125,121.495,0.822
Yuvan Shankar Raja,Star (Original Background Score),Isai Nee,6,0.291,0.626,0.658,0.279,0.0867,-10.767,0.0291,119.986,0.62
Anirudh Ravichander,Love Waves (Tamil),"Ennadi Maayavi Nee (From ""VadaChennai"")",6,0.0357,0.753,0.821,0,0.0827,-4.663,0.116,96.001,0.933
A R Rahman,PS-2 (Kannada) [Original Motion Picture Soundtrack],Baaro Malhe Deva,5,0.75,0.263,0.558,0.0178,0.0917,-12.301,0.0492,82.376,0.41
A R Rahman,Nayakudu (Original Motion Picture Soundtrack),Chuku Chuku Rail,5,0.671,0.776,0.431,0,0.153,-7.544,0.091,133.999,0.495
Yuvan Shankar Raja,Star (Original Background Score),Stills Pandian - The Actor,5,0.931,0.274,0.33,0.0746,0.121,-13.001,0.0303,142.992,0.0541
Yuvan Shankar Raja,Star (Original Background Score),Art is Selfless,5,0.565,0.459,0.37,0,0.234,-8.041,0.0471,133.907,0.118
A R Rahman,Nayakudu (Original Motion Picture Soundtrack),Chakkani Paalu,5,0.0132,0.507,0.96,0.971,0.0703,-2.619,0.0394,142.029,0.801
Hip Hop Tamizha,Imaikkaa Nodigal (Original Background Score),Too Close Yet Too Far,5,0.119,0.473,0.813,0.845,0.236,-8.793,0.0512,104.306,0.494
Hip Hop Tamizha,Mr. Local (Original Background Score),Keerthana's Dream,5,0.0247,0.665,0.462,0.816,0.152,-14.703,0.0392,90.047,0.86
Sam C.S.,Phoenix (Original Background Score),Hope,5,0.0435,0.706,0.777,0.00000106,0.0918,-4.835,0.0893,94.99,0.486
Yuvan Shankar Raja,Star (Original Background Score),Will you be my Heroine?,5,0.128,0.949,0.532,0.000335,0.0665,-6.724,0.0385,114.964,0.547
Sam C.S.,Vikram Vedha (Original Background Score),Oru Katha Sollatta,5,0.327,0.424,0.456,0.936,0.373,-17.136,0.0678,107.9,0.0353
Hip Hop Tamizha,Imaikkaa Nodigal (Original Background Score),Game Over,5,0.177,0.614,0.284,0.000142,0.311,-11.997,0.034,144.91,0.87
Hip Hop Tamizha,Mr. Local (Original Background Score),Keerthana Proposes Manohar,5,0.464,0.749,0.546,0.00191,0.126,-7.217,0.103,105.232,0.454
Yuvan Shankar Raja,Sandakozhi (Original Soundtrack),Missing of Soulmate,5,0.759,0.258,0.0736,0.000745,0.37,-28.732,0.0407,88.312,0.0832
Yuvan Shankar Raja,Star (Original Background Score),Chase Your Dreams,5,0.181,0.514,0.779,0,0.099,-4.365,0.344,152.869,0.517
Yuvan Shankar Raja,Star (Original Background Score),Thug Life,5,0.393,0.85,0.957,0.00292,0.0764,-3.991,0.113,123.589,0.609
Sam C.S.,RDX,Veyilinte Punjiri,5,0.0787,0.545,0.564,0.837,0.115,-10.003,0.0309,156.128,0.037
Anirudh Ravichander,Devara Part 1 [DIALOGUES],Sandramekkey Samayamochindi [DIALOGUES],5,0.151,0.215,0.792,0.839,0.19,-9.491,0.0617,79.638,0.1
A R Rahman,Indian (Original Soundtrack),Sapna Intro,5,0.228,0.597,0.68,0.795,0.265,-10.834,0.156,178.011,0.471
Sam C.S.,Suzhal - The Vortex (Original Series Soundtrack),Hey Kannaa,5,0.105,0.613,0.591,0,0.191,-8.58,0.391,77.124,0.371
Sam C.S.,Suzhal - The Vortex (Original Series Soundtrack),Oorellaam Poo Pookka,5,0.948,0.493,0.145,0.635,0.0844,-14.489,0.0302,96.793,0.292
Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),Goa,5,0.0798,0.721,0.584,0.00221,0.682,-12.328,0.0486,132.972,0.536
Vijay Antony,Nambiyaar,Idhuvarai Yarum,5,0.541,0.612,0.304,0.0000114,0.137,-12.763,0.0379,91.407,0.543
Yuvan Shankar Raja,Balloon (Original Motion Picture Soundtrack),Shut Up Pannunga Tit Bit,5,0.126,0.684,0.657,0.00000126,0.109,-5.483,0.0433,82.007,0.415
Hip Hop Tamizha,Natpe Thunai (Original Background Score),Prabhakaran's Loss,5,0.243,0.74,0.733,0,0.184,-3.343,0.248,91.603,0.218
Vijay Antony,Yuvan Yuvathi (Original Motion Picture Soundtrack),Mayakka Oosi,5,0.829,0.509,0.0423,0.914,0.0759,-27.939,0.0443,104.002,0.0487
Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),Peddavula,5,0.466,0.574,0.584,0.00305,0.0873,-10.581,0.0587,159.983,0.465
Yuvan Shankar Raja,Balloon (Original Motion Picture Soundtrack),Vaanam Dhaane,5,0.00804,0.61,0.925,0.767,0.131,-4.01,0.114,101.992,0.442
Yuvan Shankar Raja,Goa (Original Motion Picture Soundtrack),Ededho,5,0.222,0.563,0.635,0,0.154,-10.059,0.0656,149.846,0.392
A R Rahman,Sangamam (Original Soundtrack),Ni Enna Kadandhu Pogayilae (Flute),5,0.0254,0.816,0.31,0,0.0753,-24.441,0.112,93.033,0.712
